pred,actual,ctx,topic,bucket,mv,board_family,street,hero_rel
BET,CHECK,attack,b9_paired_flop,weak_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,weak_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,king_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,weak_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,weak_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,weak_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,weak_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,weak_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,trips,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,good_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,weak_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,weak_hands,top_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,ace_high,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,fullhouse,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,fullhouse,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,fullhouse,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,fullhouse,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,fullhouse,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,best_hands,fullhouse,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,second_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,underpair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,third_pair,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
BET,CHECK,attack,b9_paired_flop,trash_hands,no_made_hand,paired,turn,OOP
